id,activity_date,total_steps,total_distance,very_active_distance,moderately_active_distance,light_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories
6962181067,2016-04-25,13239,9.2700004577636719,3.0199999809265137,1.6799999475479126,4.4600000381469727,35,31,282,637,2194
7007744171,2016-04-25,18229,13.340000152587891,4.309999942779541,1.3700000047683716,7.6700000762939453,51,24,379,986,3055
7086361926,2016-04-25,10091,6.820000171661377,3.75,0.69999998807907104,2.369999885559082,69,39,129,706,2752
8053475328,2016-04-25,20500,15.689999580383301,11.369999885559082,0.46000000834465027,3.8599998950958252,118,9,209,1104,3403
8253242879,2016-04-25,6829,4.5100002288818359,0.36000001430511475,2.3900001049041748,1.7699999809265137,7,54,118,1261,1909
8378563200,2016-04-25,12405,9.8400001525878906,5.0500001907348633,0.87000000476837158,3.9200000762939453,117,16,141,692,4005
8583815059,2016-04-25,4503,3.5099999904632568,1.4700000286102295,0.23999999463558197,1.809999942779541,18,6,122,1294,2547
8792009665,2016-04-25,0,0,0,0,0,0,0,0,1440,1688
8877689391,2016-04-25,12986,8.7399997711181641,2.369999885559082,7.0000000298023224E-2,6.2699999809265137,113,8,218,1101,3802
1503960366,2016-04-24,10039,6.4099998474121094,2.9200000762939453,0.20999999344348907,3.2799999713897705,39,5,238,709,1788
1624580081,2016-04-24,6076,3.9500000476837158,1.1499999761581421,0.9100000262260437,1.8899999856948853,16,18,185,1221,1617
1644430081,2016-04-24,3321,2.4100000858306885,0,0,2.4100000858306885,0,0,89,1351,2413
1844505072,2016-04-24,0,0,0,0,0,0,0,0,1440,1347
1927972279,2016-04-24,2090,1.4500000476837158,7.0000000298023224E-2,0.23999999463558197,1.1399999856948853,1,6,75,1358,2324
2022484408,2016-04-24,13481,10.279999732971191,4.5500001907348633,1.1499999761581421,4.5799999237060547,37,26,216,1161,2529
2026352035,2016-04-24,3490,2.1600000858306885,0,0,2.1600000858306885,0,0,164,704,1401
2320127002,2016-04-24,4165,2.809999942779541,0,0,2.7999999523162842,0,0,204,1236,1725
2347167796,2016-04-24,9471,6.2600002288818359,0,0,6.2600002288818359,0,0,360,584,2187
2873212765,2016-04-24,6873,4.679999828338623,3,5.9999998658895493E-2,1.6200000047683716,46,1,190,1203,1898
3372868164,2016-04-24,6731,4.5900001525878906,0.88999998569488525,0.18999999761581421,3.4900000095367432,14,7,292,1127,1921
3977333714,2016-04-24,14112,10,3.2699999809265137,4.559999942779541,2.1700000762939453,30,95,129,660,1655
4020332650,2016-04-24,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-24,4081,2.7400000095367432,5.9999998658895493E-2,0.20000000298023224,2.4700000286102295,1,5,191,692,1880
4388161847,2016-04-24,10243,7.880000114440918,1.0800000429153442,0.50999999046325684,6.3000001907348633,14,8,239,584,2885
4445114986,2016-04-24,5002,3.3599998950958252,0,0,3.3599998950958252,0,0,244,1196,2247
4558609924,2016-04-24,8563,5.6599998474121094,0,0,5.6500000953674316,0,0,395,1045,2173
4702921684,2016-04-24,15050,12.220000267028809,1.2000000476837158,5.119999885559082,5.880000114440918,15,95,281,542,3538
5553957443,2016-04-24,1807,1.1799999475479126,0,0,1.1799999475479126,0,0,104,582,1507
5577150313,2016-04-24,15764,11.779999732971191,7.6500000953674316,2.1500000953674316,1.9800000190734863,210,65,141,425,4392
6117666160,2016-04-24,7623,5.7600002288818359,0,0,5.7600002288818359,0,0,362,711,2305
6290855005,2016-04-24,5896,4.4600000381469727,0,0,4.4600000381469727,0,0,258,1182,2703
6775888955,2016-04-24,2153,1.5399999618530273,0.76999998092651367,0.62000000476837158,0.15000000596046448,11,18,11,1400,2053
6962181067,2016-04-24,5029,3.3199999332427979,0,0,3.3199999332427979,0,0,199,720,1705
7007744171,2016-04-24,11085,7.4200000762939453,0,0,7.4200000762939453,0,0,419,1021,2667
7086361926,2016-04-24,3520,2.1600000858306885,0,0,2.1500000953674316,0,0,125,566,2049
8053475328,2016-04-24,22988,17.950000762939453,13.130000114440918,1.5499999523162842,3.2599999904632568,129,33,182,1096,3577
8253242879,2016-04-24,8905,7.130000114440918,5.5999999046325684,0.18999999761581421,1.3400000333786011,41,4,82,1313,1976
8378563200,2016-04-24,3703,2.940000057220459,0,0,2.940000057220459,0,0,135,734,2741
8583815059,2016-04-24,8286,6.4600000381469727,0.15000000596046448,2.0499999523162842,4.2699999809265137,2,44,206,1188,2889
8792009665,2016-04-24,400,0.25999999046325684,3.9999999105930328E-2,0.05000000074505806,0.15999999642372131,3,8,19,1410,1799
8877689391,2016-04-24,16674,15.739999771118164,11.010000228881836,9.9999997764825821E-3,4.690000057220459,64,1,227,1148,3455
1503960366,2016-04-23,14371,9.0399999618530273,2.809999942779541,0.87000000476837158,5.3600001335144043,41,21,262,732,1949
1624580081,2016-04-23,8538,5.5500001907348633,0,0,5.5399999618530273,0,0,227,1213,1562
1644430081,2016-04-23,6637,4.8299999237060547,0,0.57999998331069946,4.25,0,15,160,1265,2677
1844505072,2016-04-23,3570,2.3599998950958252,0,0,2.3599998950958252,0,0,139,1301,1645
1927972279,2016-04-23,2945,2.0399999618530273,0,0,2.0399999618530273,0,0,145,1295,2499
2022484408,2016-04-23,6001,4.2100000381469727,0,0,4.2100000381469727,0,0,249,1191,2069
2026352035,2016-04-23,12357,7.7100000381469727,0,0,7.7100000381469727,0,0,432,458,1916
2320127002,2016-04-23,5079,3.4200000762939453,0,0,3.4200000762939453,0,0,242,1129,1804
2347167796,2016-04-23,16901,11.369999885559082,2.7799999713897705,1.4500000476837158,7.1500000953674316,32,35,360,591,2629
2873212765,2016-04-23,9317,6.3499999046325684,2.0899999141693115,0.23000000417232513,4.0199999809265137,28,5,330,1077,2021
3372868164,2016-04-23,7396,5.070000171661377,1.3999999761581421,7.9999998211860657E-2,3.5799999237060547,20,2,303,1115,1995
3977333714,2016-04-23,12058,8.0699996948242188,0,4.2199997901916504,3.8499999046325684,0,92,252,724,1638
4020332650,2016-04-23,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-23,4935,3.309999942779541,0,0,3.309999942779541,0,0,233,546,1945
4388161847,2016-04-23,13236,10.180000305175781,4.5,0.31999999284744263,5.3499999046325684,58,5,215,749,3306
4445114986,2016-04-23,4363,2.9300000667572021,0,0,2.9300000667572021,0,0,201,1239,2149
4558609924,2016-04-23,6890,4.5500001907348633,0.34000000357627869,0.20000000298023224,4.0100002288818359,5,5,308,1122,2085
4702921684,2016-04-23,15126,12.270000457763672,0.75999999046325684,3.2400000095367432,8.2700004577636719,9,66,408,469,3691
5553957443,2016-04-23,4112,2.690000057220459,0,0,2.6800000667572021,0,0,272,443,1776
5577150313,2016-04-23,7638,5.7100000381469727,1.2100000381469727,0.36000001430511475,4.1399998664855957,24,24,223,627,3152
6117666160,2016-04-23,11495,8.6800003051757813,0,0,8.6800003051757813,0,0,512,468,2651
6290855005,2016-04-23,0,0,0,0,0,33,0,0,1407,2664
6775888955,2016-04-23,0,0,0,0,0,0,0,0,1440,1841
6962181067,2016-04-23,20031,13.239999771118164,4.1999998092651367,2,7.0399999618530273,58,41,347,484,2571
7007744171,2016-04-23,8093,5.4099998474121094,0.12999999523162842,1.1299999952316284,4.1500000953674316,2,25,223,1190,2284
7086361926,2016-04-23,2817,1.809999942779541,0,0,1.7999999523162842,0,0,90,1350,1965
8053475328,2016-04-23,22359,17.190000534057617,12.539999961853027,0.62999999523162842,4.0199999809265137,125,14,223,741,3554
8253242879,2016-04-23,9282,6.2600002288818359,2.0899999141693115,1.0399999618530273,3.130000114440918,30,26,191,1193,2132
8378563200,2016-04-23,5709,4.5300002098083496,1.5199999809265137,0.51999998092651367,2.4800000190734863,19,10,136,740,2908
8583815059,2016-04-23,9423,7.3499999046325684,0.52999997138977051,2.0299999713897705,4.75,7,44,238,1151,3012
8792009665,2016-04-23,5245,3.3599998950958252,0.15999999642372131,0.43999999761581421,2.75,8,45,232,795,2748
8877689391,2016-04-23,11200,7.429999828338623,0,0,7.4000000953674316,102,6,300,1032,3891
1503960366,2016-04-22,12764,8.130000114440918,4.7600002288818359,1.1200000047683716,2.2400000095367432,66,27,130,1217,1827
1624580081,2016-04-22,4026,2.619999885559082,0,0,2.5999999046325684,0,0,199,1241,1470
1644430081,2016-04-22,3673,2.6700000762939453,0,0,2.6600000858306885,0,0,86,1354,2344
1844505072,2016-04-22,5372,3.5499999523162842,0,0,3.5499999523162842,0,0,220,1220,1827
1927972279,2016-04-22,149,0.10000000149011612,0,0,0.10000000149011612,0,0,10,1430,2093
2022484408,2016-04-22,12954,9.3299999237060547,4.429999828338623,0.41999998688697815,4.4699997901916504,52,10,273,1105,2638
2026352035,2016-04-22,2915,1.809999942779541,0,0,1.809999942779541,0,0,162,712,1399
2320127002,2016-04-22,5583,3.7599999904632568,0,0,3.7599999904632568,0,0,266,1174,1851
2347167796,2016-04-22,7804,5.1599998474121094,0.56000000238418579,1.6799999475479126,2.9200000762939453,9,27,206,781,1946
2873212765,2016-04-22,7286,4.9000000953674316,0.46000000834465027,0,4.4200000762939453,46,0,366,1028,2241
3372868164,2016-04-22,3843,2.619999885559082,0,0,2.6099998950958252,0,0,206,1234,1669
3977333714,2016-04-22,8911,5.9600000381469727,2.3299999237060547,0.57999998331069946,3.059999942779541,33,12,188,731,1481
4020332650,2016-04-22,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-22,4500,3.0199999809265137,5.9999998658895493E-2,0.81000000238418579,2.1500000953674316,1,19,176,709,1886
4388161847,2016-04-22,12139,9.3400001525878906,3.2999999523162842,1.1100000143051147,4.9200000762939453,77,25,220,945,3544
4445114986,2016-04-22,6831,4.5799999237060547,0,0,4.5799999237060547,0,0,317,706,2432
4558609924,2016-04-22,9601,6.3499999046325684,1.3700000047683716,1.5,3.4700000286102295,20,25,273,1122,2094
4702921684,2016-04-22,1664,1.3500000238418579,0,0,1.3500000238418579,0,0,72,1341,2241
5553957443,2016-04-22,11682,7.630000114440918,1.3799999952316284,0.62999999523162842,5.5999999046325684,25,16,270,781,2105
5577150313,2016-04-22,9172,6.8499999046325684,2.4200000762939453,0.79000002145767212,3.2999999523162842,62,30,200,823,3329
6117666160,2016-04-22,8206,6.1999998092651367,0,0,6.1999998092651367,0,0,402,413,2409
6290855005,2016-04-22,6238,4.7199997901916504,0,0,4.7199997901916504,0,0,302,1138,2796
6775888955,2016-04-22,637,0.46000000834465027,0,0,0.46000000834465027,0,0,20,1420,1922
6962181067,2016-04-22,10725,7.0900001525878906,1.7699999809265137,1.5499999523162842,3.7699999809265137,30,33,240,659,2086
7007744171,2016-04-22,15299,10.239999771118164,4.0999999046325684,1.7599999904632568,4.369999885559082,64,50,261,1065,2889
7086361926,2016-04-22,9753,6.5300002098083496,2.869999885559082,0.97000002861022949,2.6700000762939453,58,59,153,762,2846
8053475328,2016-04-22,10520,8.2899999618530273,6.2600002288818359,0.15000000596046448,1.8799999952316284,60,3,117,1260,2655
8253242879,2016-04-22,2824,1.8700000047683716,0,0,1.8700000047683716,0,0,120,1320,1651
8378563200,2016-04-22,12200,9.6700000762939453,4.9099998474121094,0.5899999737739563,4.179999828338623,113,12,159,769,4044
8583815059,2016-04-22,8687,6.7800002098083496,0.28999999165534973,2.4100000858306885,4.0799999237060547,4,54,212,1170,2944
8792009665,2016-04-22,4068,2.5999999046325684,0.05000000074505806,0.2800000011920929,2.2699999809265137,1,20,195,817,2419
8877689391,2016-04-22,18258,16.309999465942383,10.229999542236328,2.9999999329447746E-2,5.9699997901916504,61,2,236,1141,3427
1503960366,2016-04-21,9819,6.3400001525878906,1.3400000333786011,0.34999999403953552,4.6500000953674316,19,8,211,838,1775
1624580081,2016-04-21,6349,4.130000114440918,0,0,4.1100001335144043,0,0,186,1254,1467
1644430081,2016-04-21,1223,0.88999998569488525,0,0,0.87999999523162842,0,0,38,1402,2140
1844505072,2016-04-21,8054,5.320000171661377,0.11999999731779099,0.51999998092651367,4.679999828338623,2,13,308,1117,2062
1927972279,2016-04-21,0,0,0,0,0,0,0,0,1440,2064
2022484408,2016-04-21,12453,8.7399997711181641,3.3299999237060547,1.1100000143051147,4.309999942779541,104,53,255,1028,3158
2026352035,2016-04-21,2467,1.5299999713897705,0,0,1.5299999713897705,0,0,153,749,1370
2320127002,2016-04-21,3404,2.2899999618530273,5.9999998658895493E-2,0.41999998688697815,1.809999942779541,1,10,127,1302,1610
2347167796,2016-04-21,10080,6.75,1.8500000238418579,1.5299999713897705,3.380000114440918,23,26,208,761,2048
2873212765,2016-04-21,8859,5.9800000190734863,0.12999999523162842,0.37000000476837158,5.4699997901916504,2,10,371,1057,1970
3372868164,2016-04-21,8857,6.070000171661377,1.1499999761581421,0.25999999046325684,4.6399998664855957,18,9,376,1037,2124
3977333714,2016-04-21,6093,4.0799999237060547,0,0,4.059999942779541,0,0,242,712,1397
4020332650,2016-04-21,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-21,3702,2.4800000190734863,0,0,0.34999999403953552,0,0,34,1265,1792
4388161847,2016-04-21,10055,7.7300000190734863,0.37000000476837158,0.38999998569488525,6.9800000190734863,7,12,272,853,3069
4445114986,2016-04-21,3809,2.559999942779541,0,0,2.5399999618530273,0,0,215,756,2150
4558609924,2016-04-21,13743,9.0799999237060547,0.41999998688697815,0.97000002861022949,7.6999998092651367,6,21,432,844,2486
4702921684,2016-04-21,6530,5.3000001907348633,0.31000000238418579,2.0499999523162842,2.940000057220459,4,41,144,901,2729
5553957443,2016-04-21,12346,8.0600004196166992,2.9500000476837158,2.1600000858306885,2.9600000381469727,47,42,177,801,2066
5577150313,2016-04-21,10830,8.0900001525878906,3.6500000953674316,1.6599999666213989,2.7799999713897705,110,74,175,670,4018
6117666160,2016-04-21,19542,15.010000228881836,0.98000001907348633,0.40000000596046448,5.619999885559082,11,19,294,579,4900
6290855005,2016-04-21,0,0,0,0,0,0,0,0,1440,2060
6775888955,2016-04-21,0,0,0,0,0,0,0,0,1440,1841
6962181067,2016-04-21,11835,9.7100000381469727,3.9900000095367432,2.0999999046325684,3.5099999904632568,53,27,214,708,2179
7007744171,2016-04-21,13744,9.1899995803833008,2.1500000953674316,1.8700000047683716,5.1700000762939453,30,34,327,1049,2763
7086361926,2016-04-21,9469,6.179999828338623,1.3600000143051147,0.30000001192092896,4.5100002288818359,19,6,206,758,2463
8053475328,2016-04-21,16057,12.510000228881836,9.6700000762939453,0.25,2.5799999237060547,100,6,170,1164,3103
8253242879,2016-04-21,11268,8.5600004196166992,5.880000114440918,0.93000000715255737,1.75,49,20,172,1199,2218
8378563200,2016-04-21,15148,12.010000228881836,6.9000000953674316,0.81999999284744263,4.2899999618530273,137,16,145,677,4236
8583815059,2016-04-21,8538,6.6599998474121094,2.630000114440918,1.0199999809265137,3.0099999904632568,35,18,158,1229,2883
8792009665,2016-04-21,144,9.0000003576278687E-2,0,0,9.0000003576278687E-2,0,0,9,1431,1720
8877689391,2016-04-21,19377,17.620000839233398,12.289999961853027,0.41999998688697815,4.8899998664855957,82,13,226,1119,3659
1503960366,2016-04-20,10544,6.679999828338623,1.9600000381469727,0.47999998927116394,4.2399997711181641,28,12,205,818,1786
1624580081,2016-04-20,4974,3.2300000190734863,0,0,3.2300000190734863,0,0,151,1289,1446
1644430081,2016-04-20,2436,1.7699999809265137,0,0,1.7599999904632568,0,0,125,1315,2430
1844505072,2016-04-20,8,9.9999997764825821E-3,0,0,9.9999997764825821E-3,0,0,1,1439,1349
1927972279,2016-04-20,0,0,0,0,0,0,0,0,1440,2063
2022484408,2016-04-20,15112,10.670000076293945,3.3399999141693115,1.9299999475479126,5.4000000953674316,48,63,276,1053,2897
2026352035,2016-04-20,7222,4.4800000190734863,0,0,4.4800000190734863,0,0,327,623,1667
2320127002,2016-04-20,7192,4.8499999046325684,0,0.49000000953674316,4.3400001525878906,0,11,283,1146,1922
2347167796,2016-04-20,10999,7.2699999809265137,0.68000000715255737,1.809999942779541,4.7800002098083496,11,43,269,1011,2198
2873212765,2016-04-20,9202,6.3000001907348633,1.5099999904632568,0.11999999731779099,4.6599998474121094,22,5,378,1035,2094
3372868164,2016-04-20,4880,3.3299999237060547,0.8399999737739563,9.0000003576278687E-2,2.380000114440918,15,3,274,1148,1867
3977333714,2016-04-20,11658,7.8299999237060547,0.20000000298023224,4.3499999046325684,3.2799999713897705,2,98,164,845,1554
4020332650,2016-04-20,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-20,8954,6.0100002288818359,0,0.68000000715255737,5.309999942779541,0,18,306,671,2220
4388161847,2016-04-20,10553,8.119999885559082,1.1000000238418579,1.7200000286102295,5.2899999618530273,19,42,228,696,3083
4445114986,2016-04-20,2072,1.3899999856948853,0,0,1.3899999856948853,0,0,137,841,1974
4558609924,2016-04-20,4803,3.1700000762939453,0,0,3.1700000762939453,0,0,222,1218,1788
4702921684,2016-04-20,8793,7.130000114440918,0.15999999642372131,1.2300000190734863,5.7300000190734863,2,29,260,717,3061
5553957443,2016-04-20,2713,1.7699999809265137,0,0,1.7699999809265137,0,0,148,598,1570
5577150313,2016-04-20,8330,6.2199997901916504,4.119999885559082,0.34000000357627869,1.7599999904632568,87,16,113,773,3192
6117666160,2016-04-20,10449,8.0200004577636719,2.0299999713897705,0.47999998927116394,5.5199999809265137,26,10,349,587,2536
6290855005,2016-04-20,6361,4.809999942779541,0,0,4.8000001907348633,0,0,258,1182,2701
6775888955,2016-04-20,10771,7.7199997901916504,3.7699999809265137,1.7400000095367432,2.2200000286102295,70,113,178,1079,3727
6962181067,2016-04-20,13928,9.5500001907348633,4.2800002098083496,0.18999999761581421,5.0900001525878906,48,4,297,639,2174
7007744171,2016-04-20,15566,11.310000419616699,4.7899999618530273,0.67000001668930054,5.8600001335144043,60,33,347,1000,3096
7086361926,2016-04-20,14365,10.640000343322754,7.6399998664855957,0.44999998807907104,2.5399999618530273,87,13,145,797,2997
8053475328,2016-04-20,15108,12.189999580383301,9.5799999237060547,0.23000000417232513,2.380000114440918,89,5,158,695,3043
8253242879,2016-04-20,6466,4.2699999809265137,0.33000001311302185,0.81999999284744263,3.1099998950958252,5,18,216,1201,1931
8378563200,2016-04-20,9388,7.440000057220459,2.2300000190734863,0.43999999761581421,4.7800002098083496,82,8,169,763,3787
8583815059,2016-04-20,5273,4.1100001335144043,0,1.0399999618530273,3.0699999332427979,0,27,167,1246,2647
8792009665,2016-04-20,3147,2.0099999904632568,0,0.2800000011920929,1.7400000095367432,0,10,139,744,2188
8877689391,2016-04-20,19948,18.110000610351563,11.020000457763672,0.68999999761581421,6.3400001525878906,73,19,225,1123,3679
1503960366,2016-04-19,15506,9.880000114440918,3.5299999713897705,1.3200000524520874,5.0300002098083496,50,31,264,775,2035
1624580081,2016-04-19,2916,1.8999999761581421,0,0,1.8999999761581421,0,0,141,1299,1435
1644430081,2016-04-19,11256,8.1800003051757813,0.36000001430511475,2.5299999713897705,5.3000001907348633,5,58,278,1099,3300
1844505072,2016-04-19,197,0.12999999523162842,0,0,0.12999999523162842,0,0,10,1430,1366
1927972279,2016-04-19,0,0,0,0,0,0,0,0,1440,2063
2022484408,2016-04-19,11548,8.5299997329711914,3.2899999618530273,0.23999999463558197,5,31,7,250,1152,2489
2026352035,2016-04-19,2424,1.5,0,0,1.5,0,0,141,785,1356
2320127002,2016-04-19,5997,4.0399999618530273,0,0.37999999523162842,3.6600000858306885,0,11,228,1201,1811
2347167796,2016-04-19,6711,4.440000057220459,0,0,4.440000057220459,0,7,382,648,2346
2873212765,2016-04-19,7948,5.369999885559082,0,0,5.3600001335144043,0,0,389,1051,1956
3372868164,2016-04-19,7711,5.2600002288818359,0,0,5.2399997711181641,0,0,376,1064,1985
3977333714,2016-04-19,12414,8.7799997329711914,2.2400000095367432,2.4500000476837158,3.9600000381469727,19,67,221,738,1638
4020332650,2016-04-19,0,0,0,0,0,0,0,0,1440,1980
4319703577,2016-04-19,8925,5.9899997711181641,0,0,5.9899997711181641,0,0,311,604,2200
4388161847,2016-04-19,10181,7.8299999237060547,1.3700000047683716,0.68999999761581421,5.7699999809265137,20,16,249,704,3015
4445114986,2016-04-19,2064,1.3899999856948853,0,0,1.3899999856948853,0,0,121,895,1954
4558609924,2016-04-19,5401,3.5699999332427979,0.05000000074505806,0.36000001430511475,3.1600000858306885,1,9,248,1182,1876
4702921684,2016-04-19,6708,5.440000057220459,0.87999999523162842,0.37000000476837158,4.190000057220459,10,8,179,757,2812
5553957443,2016-04-19,15482,10.109999656677246,4.2800002098083496,1.6599999666213989,4.179999828338623,69,28,249,756,2284
5577150313,2016-04-19,12574,9.4200000762939453,7.0199999809265137,0.63999998569488525,1.7599999904632568,108,23,111,733,3501
6117666160,2016-04-19,11135,8.4099998474121094,0,0,8.4099998474121094,0,0,480,425,2606
6290855005,2016-04-19,7142,5.4000000953674316,0,0,5.3899998664855957,0,0,321,1119,2839
6775888955,2016-04-19,0,0,0,0,0,0,0,0,1440,1841
6962181067,2016-04-19,10742,7.0999999046325684,2.0999999046325684,2.130000114440918,2.869999885559082,35,41,195,659,2046
7007744171,2016-04-19,14194,10.479999542236328,4.4099998474121094,0.75999999046325684,5.309999942779541,53,17,304,1066,2812
7086361926,2016-04-19,10688,7.2899999618530273,3.5299999713897705,1.2300000190734863,2.5099999904632568,67,69,124,671,2944
8053475328,2016-04-19,15929,12.479999542236328,9.2200002670288086,0.31000000238418579,2.9500000476837158,90,7,191,1152,3114
8253242879,2016-04-19,4212,2.7799999713897705,0,0,2.7799999713897705,0,0,164,1276,1763
8378563200,2016-04-19,13070,10.359999656677246,5.3000001907348633,0.87999999523162842,4.179999828338623,120,19,154,737,4092
8583815059,2016-04-19,5697,4.440000057220459,0.52999997138977051,0.47999998927116394,3.440000057220459,7,10,166,1257,2668
8792009665,2016-04-19,0,0,0,0,0,0,0,0,1440,1688
8877689391,2016-04-19,18785,17.399999618530273,12.149999618530273,0.18000000715255737,5.0300002098083496,82,13,214,1131,3676
1503960366,2016-04-18,13019,8.5900001525878906,3.25,0.63999998569488525,4.7100000381469727,42,16,233,1149,1921
1624580081,2016-04-18,10536,7.4099998474121094,2.1500000953674316,0.62000000476837158,4.619999885559082,17,7,202,1214,1604
1644430081,2016-04-18,7132,5.190000057220459,1.0700000524520874,1.6699999570846558,2.4500000476837158,15,33,121,1271,2806
1844505072,2016-04-18,4597,3.0399999618530273,0,0.47999998927116394,2.559999942779541,0,12,217,1211,1814
1927972279,2016-04-18,244,0.17000000178813934,0,0,0.17000000178813934,0,0,17,1423,2111
2022484408,2016-04-18,14131,10.069999694824219,3.6400001049041748,0.11999999731779099,6.3000001907348633,48,3,311,1078,2770
2026352035,2016-04-18,3325,2.059999942779541,0,0,2.059999942779541,0,0,182,1062,1419
2320127002,2016-04-18,6559,4.4200000762939453,0,0.25999999046325684,4.1399998664855957,0,7,260,1173,1905
2347167796,2016-04-18,8247,5.4499998092651367,0.79000002145767212,0.86000001430511475,3.7899999618530273,11,16,206,678,1944
2873212765,2016-04-18,7762,5.2399997711181641,7.0000000298023224E-2,0.2800000011920929,4.8899998664855957,1,6,311,1122,1890
3372868164,2016-04-18,6798,4.6399998664855957,1.0800000429153442,0.20000000298023224,3.3499999046325684,20,7,343,1070,2014
3977333714,2016-04-18,11663,7.8000001907348633,0.25,3.7300000190734863,3.8199999332427979,4,95,214,605,1584
4020332650,2016-04-18,62,3.9999999105930328E-2,0,0,3.9999999105930328E-2,0,0,2,1438,1995
4319703577,2016-04-18,2276,1.5499999523162842,7.0000000298023224E-2,0.33000001311302185,1.1200000047683716,1,9,58,824,1632
4388161847,2016-04-18,11009,9.1000003814697266,3.559999942779541,0.40000000596046448,5.1399998664855957,27,8,239,1017,3274
4445114986,2016-04-18,6155,4.2399997711181641,2,0.28999999165534973,1.9500000476837158,25,6,162,1247,2248
4558609924,2016-04-18,8940,5.9099998474121094,0.98000001907348633,0.93000000715255737,4,14,15,331,1080,2116
4702921684,2016-04-18,9105,7.380000114440918,1.8200000524520874,1.4900000095367432,4.070000171661377,22,30,191,890,3013
5553957443,2016-04-18,3727,2.4300000667572021,0,0,2.4300000667572021,0,0,206,622,1683
5577150313,2016-04-18,9893,7.3899998664855957,4.8600001335144043,0.72000002861022949,1.8200000524520874,114,32,130,623,3625
6117666160,2016-04-18,5153,3.9100000858306885,0,0,3.8900001049041748,0,0,241,759,2018
6290855005,2016-04-18,6885,5.2100000381469727,0,0,5.190000057220459,0,0,271,1169,2766
6775888955,2016-04-18,8294,5.9499998092651367,2,0.76999998092651367,3.1700000762939453,30,31,146,1233,2798
6962181067,2016-04-18,11404,7.5399999618530273,0.82999998331069946,2.3900001049041748,4.320000171661377,13,42,238,689,2039
7007744171,2016-04-18,14816,10.979999542236328,3.7899999618530273,2.119999885559082,5.0500001907348633,48,31,284,1077,2832
7086361926,2016-04-18,9827,6.7100000381469727,3.1700000762939453,1.2200000286102295,2.309999942779541,61,51,114,1136,2743
8053475328,2016-04-18,17076,12.659999847412109,9.0799999237060547,0.23000000417232513,3.3499999046325684,102,6,195,1137,3133
8253242879,2016-04-18,5151,3.4800000190734863,1.0399999618530273,0.62999999523162842,1.7999999523162842,16,16,130,1278,1829
8378563200,2016-04-18,13630,10.810000419616699,5.0500001907348633,0.56000000238418579,5.1999998092651367,117,10,174,720,4157
8583815059,2016-04-18,3864,3.0099999904632568,0.31000000238418579,1.059999942779541,1.3500000238418579,4,22,105,1309,2536
8792009665,2016-04-18,0,0,0,0,0,0,0,0,1440,1688
8877689391,2016-04-18,11423,8.6700000762939453,2.440000057220459,0.27000001072883606,5.940000057220459,29,5,191,1215,2761
1503960366,2016-04-17,9705,6.4800000190734863,3.190000057220459,0.77999997138977051,2.5099999904632568,38,20,164,539,1728
1624580081,2016-04-17,6175,4.059999942779541,1.0299999713897705,1.5199999809265137,1.4900000095367432,15,22,127,1276,1554
1644430081,2016-04-17,8757,6.369999885559082,2.25,0.56999999284744263,3.5499999523162842,29,13,186,1212,3011
1844505072,2016-04-17,4525,2.9900000095367432,0.14000000059604645,0.25999999046325684,2.5899999141693115,2,8,199,1231,1793
1927972279,2016-04-17,0,0,0,0,0,0,0,0,1440,2063
2022484408,2016-04-17,15112,11.399999618530273,3.869999885559082,0.6600000262260437,6.880000114440918,28,29,331,1052,2782
2026352035,2016-04-17,838,0.51999998092651367,0,0,0.51999998092651367,0,0,60,1053,1214
2320127002,2016-04-17,6198,4.179999828338623,0,0,4.179999828338623,0,0,249,1191,1852
2347167796,2016-04-17,5472,3.619999885559082,7.9999998211860657E-2,0.2800000011920929,3.2599999904632568,1,7,249,508,1882
2873212765,2016-04-17,2524,1.7000000476837158,0,0.34999999403953552,1.3400000333786011,0,8,160,1272,1529
3372868164,2016-04-17,8199,5.880000114440918,1.4099999666213989,0.10000000149011612,4.3600001335144043,11,2,322,1105,1964
3977333714,2016-04-17,10415,6.9699997901916504,0.69999998807907104,2.3499999046325684,3.9200000762939453,11,58,205,600,1529
4020332650,2016-04-17,16,9.9999997764825821E-3,0,0,9.9999997764825821E-3,0,0,2,1438,1990
4319703577,2016-04-17,29,1.9999999552965164E-2,0,0,1.9999999552965164E-2,0,0,3,1363,1464
4388161847,2016-04-17,4660,3.5799999237060547,0,0,3.5799999237060547,0,0,201,721,2572
4445114986,2016-04-17,2268,1.5199999809265137,0,0,1.5199999809265137,0,0,114,1219,1933
4558609924,2016-04-17,9634,6.4000000953674316,0.55000001192092896,1.1399999856948853,4.7100000381469727,7,19,304,1110,2117
4702921684,2016-04-17,12692,10.289999961853027,0.95999997854232788,3.4600000381469727,5.880000114440918,12,66,302,437,3394
5553957443,2016-04-17,655,0.43000000715255737,0,0,0.43000000715255737,0,0,46,943,1397
